0;0
0.0064406;3.5e-05
0.012881;7e-05
0.019322;0.000105
0.025763;0.00014
0.032196;0.000175
0.038496;0.00021
0.044796;0.000245
0.051096;0.00028
0.057396;0.000315
0.063691;0.00035
0.069728;0.000385
0.075765;0.00042
0.081802;0.000455
0.087838;0.00049
0.093875;0.000525
0.099464;0.00056
0.105;0.000595
0.11054;0.00063
0.11607;0.000665
0.12161;0.0007
0.12662;0.000735
0.13139;0.00077
0.13615;0.000805
0.14092;0.00084
0.14568;0.000875
0.15009;0.00091
0.15387;0.000945
0.15765;0.00098
0.16143;0.001015
0.16521;0.00105
0.16899;0.001085
0.17176;0.00112
0.17449;0.001155
0.17722;0.00119
0.17996;0.001225
0.18269;0.00126
0.18498;0.001295
0.18676;0.00133
0.18854;0.001365
0.19032;0.0014
0.1921;0.001435
0.19389;0.00147
0.19504;0.001505
0.19608;0.00154
0.19713;0.001575
0.19818;0.00161
0.19922;0.001645
0.20019;0.00168
0.20074;0.001715
0.2013;0.00175
0.20185;0.001785
0.2024;0.00182
0.20296;0.001855
0.20341;0.00189
0.20367;0.001925
0.20393;0.00196
0.2042;0.001995
0.20446;0.00203
0.20472;0.002065
0.20492;0.0021
0.20503;0.002135
0.20514;0.00217
0.20525;0.002205
0.20537;0.00224
0.20548;0.002275
0.20556;0.00231
0.2056;0.002345
0.20564;0.00238
0.20569;0.002415
0.20573;0.00245
0.20577;0.002485
0.2058;0.00252
0.20582;0.002555
0.20583;0.00259
0.20584;0.002625
0.20585;0.00266
0.20587;0.002695
0.20588;0.00273
0.20588;0.002765
0.20588;0.0028
0.20588;0.002835
0.20589;0.00287
0.20589;0.002905
0.20589;0.00294
0.20589;0.002975
0.20589;0.00301
0.20589;0.003045
0.20588;0.00308
0.20588;0.003115
0.20588;0.00315
0.20588;0.003185
0.20587;0.00322
0.20587;0.003255
0.20587;0.00329
0.20587;0.003325
0.20586;0.00336
0.20586;0.003395
0.20586;0.00343
0.20585;0.003465
0.20585;0.0035
