0;0
0.0059952;3.5e-05
0.01199;7e-05
0.017986;0.000105
0.023978;0.00014
0.02991;0.000175
0.035841;0.00021
0.041773;0.000245
0.047705;0.00028
0.053515;0.000315
0.059322;0.00035
0.065129;0.000385
0.070936;0.00042
0.076525;0.000455
0.082055;0.00049
0.087584;0.000525
0.093114;0.00056
0.098426;0.000595
0.1035;0.00063
0.10857;0.000665
0.11364;0.0007
0.11869;0.000735
0.12313;0.00077
0.12757;0.000805
0.13201;0.00084
0.13645;0.000875
0.14054;0.00091
0.14423;0.000945
0.14793;0.00098
0.15162;0.001015
0.15531;0.00105
0.1584;0.001085
0.1613;0.00112
0.16421;0.001155
0.16711;0.00119
0.17002;0.001225
0.17223;0.00126
0.17438;0.001295
0.17654;0.00133
0.1787;0.001365
0.18085;0.0014
0.1824;0.001435
0.18391;0.00147
0.18541;0.001505
0.18692;0.00154
0.18843;0.001575
0.18952;0.00161
0.19051;0.001645
0.19151;0.00168
0.1925;0.001715
0.1935;0.00175
0.19429;0.001785
0.1949;0.00182
0.19552;0.001855
0.19613;0.00189
0.19675;0.001925
0.19734;0.00196
0.19769;0.001995
0.19805;0.00203
0.19841;0.002065
0.19876;0.0021
0.19912;0.002135
0.19939;0.00217
0.19959;0.002205
0.19978;0.00224
0.19997;0.002275
0.20016;0.00231
0.20036;0.002345
0.20048;0.00238
0.20058;0.002415
0.20067;0.00245
0.20077;0.002485
0.20087;0.00252
0.20096;0.002555
0.20102;0.00259
0.20106;0.002625
0.2011;0.00266
0.20115;0.002695
0.20119;0.00273
0.20124;0.002765
0.20126;0.0028
0.20128;0.002835
0.2013;0.00287
0.20131;0.002905
0.20133;0.00294
0.20135;0.002975
0.20136;0.00301
0.20137;0.003045
0.20137;0.00308
0.20137;0.003115
0.20138;0.00315
0.20138;0.003185
0.20139;0.00322
0.20139;0.003255
0.20139;0.00329
0.20139;0.003325
0.20139;0.00336
0.20138;0.003395
0.20138;0.00343
0.20138;0.003465
0.20138;0.0035
