0;0
0.0061492;3.5e-05
0.012298;7e-05
0.018448;0.000105
0.024597;0.00014
0.030729;0.000175
0.036649;0.00021
0.04257;0.000245
0.048491;0.00028
0.054411;0.000315
0.060332;0.00035
0.066032;0.000385
0.071608;0.00042
0.077184;0.000455
0.08276;0.00049
0.088337;0.000525
0.093913;0.00056
0.099019;0.000595
0.10386;0.00063
0.1087;0.000665
0.11355;0.0007
0.11839;0.000735
0.12323;0.00077
0.12806;0.000805
0.1318;0.00084
0.13554;0.000875
0.13928;0.00091
0.14303;0.000945
0.14677;0.00098
0.15051;0.001015
0.15425;0.00105
0.15713;0.001085
0.15965;0.00112
0.16216;0.001155
0.16467;0.00119
0.16718;0.001225
0.16969;0.00126
0.1722;0.001295
0.17472;0.00133
0.17657;0.001365
0.17801;0.0014
0.17946;0.001435
0.18091;0.00147
0.18236;0.001505
0.1838;0.00154
0.18525;0.001575
0.1867;0.00161
0.18815;0.001645
0.18907;0.00168
0.18977;0.001715
0.19047;0.00175
0.19117;0.001785
0.19187;0.00182
0.19258;0.001855
0.19328;0.00189
0.19398;0.001925
0.19468;0.00196
0.19538;0.001995
0.19575;0.00203
0.19606;0.002065
0.19638;0.0021
0.19669;0.002135
0.197;0.00217
0.19732;0.002205
0.19763;0.00224
0.19794;0.002275
0.19826;0.00231
0.19857;0.002345
0.19868;0.00238
0.1988;0.002415
0.19891;0.00245
0.19902;0.002485
0.19914;0.00252
0.19925;0.002555
0.19937;0.00259
0.19948;0.002625
0.19959;0.00266
0.19971;0.002695
0.19981;0.00273
0.19984;0.002765
0.19988;0.0028
0.19991;0.002835
0.19994;0.00287
0.19998;0.002905
0.20001;0.00294
0.20004;0.002975
0.20008;0.00301
0.20011;0.003045
0.20014;0.00308
0.20018;0.003115
0.20021;0.00315
0.20021;0.003185
0.20022;0.00322
0.20023;0.003255
0.20023;0.00329
0.20024;0.003325
0.20024;0.00336
0.20025;0.003395
0.20026;0.00343
0.20026;0.003465
0.20027;0.0035
