0;0
0.0060381;3.5e-05
0.012076;7e-05
0.018114;0.000105
0.024152;0.00014
0.030177;0.000175
0.036045;0.00021
0.041913;0.000245
0.047781;0.00028
0.053649;0.000315
0.059517;0.00035
0.065247;0.000385
0.0709;0.00042
0.076554;0.000455
0.082207;0.00049
0.08786;0.000525
0.093513;0.00056
0.098798;0.000595
0.10388;0.00063
0.10895;0.000665
0.11403;0.0007
0.11911;0.000735
0.12419;0.00077
0.12925;0.000805
0.13327;0.00084
0.13729;0.000875
0.14131;0.00091
0.14534;0.000945
0.14936;0.00098
0.15338;0.001015
0.1574;0.00105
0.16046;0.001085
0.1631;0.00112
0.16575;0.001155
0.16839;0.00119
0.17104;0.001225
0.17368;0.00126
0.17633;0.001295
0.17897;0.00133
0.18083;0.001365
0.18222;0.0014
0.1836;0.001435
0.18499;0.00147
0.18637;0.001505
0.18775;0.00154
0.18914;0.001575
0.19052;0.00161
0.19191;0.001645
0.19271;0.00168
0.19327;0.001715
0.19383;0.00175
0.19439;0.001785
0.19495;0.00182
0.19551;0.001855
0.19607;0.00189
0.19663;0.001925
0.19719;0.00196
0.19775;0.001995
0.19799;0.00203
0.19818;0.002065
0.19837;0.0021
0.19856;0.002135
0.19876;0.00217
0.19895;0.002205
0.19914;0.00224
0.19933;0.002275
0.19952;0.00231
0.19971;0.002345
0.19976;0.00238
0.1998;0.002415
0.19985;0.00245
0.1999;0.002485
0.19995;0.00252
0.19999;0.002555
0.20004;0.00259
0.20009;0.002625
0.20014;0.00266
0.20019;0.002695
0.20023;0.00273
0.20024;0.002765
0.20024;0.0028
0.20025;0.002835
0.20026;0.00287
0.20027;0.002905
0.20027;0.00294
0.20028;0.002975
0.20029;0.00301
0.2003;0.003045
0.2003;0.00308
0.20031;0.003115
0.20032;0.00315
0.20032;0.003185
0.20031;0.00322
0.20031;0.003255
0.20031;0.00329
0.20031;0.003325
0.20031;0.00336
0.20031;0.003395
0.2003;0.00343
0.2003;0.003465
0.2003;0.0035
