4.696e-21;0
0.0064609;3.5e-05
0.012922;7e-05
0.019383;0.000105
0.025844;0.00014
0.032305;0.000175
0.038765;0.00021
0.045066;0.000245
0.050984;0.00028
0.056903;0.000315
0.062822;0.00035
0.06874;0.000385
0.074659;0.00042
0.080578;0.000455
0.086444;0.00049
0.091418;0.000525
0.096393;0.00056
0.10137;0.000595
0.10634;0.00063
0.11132;0.000665
0.11629;0.0007
0.12127;0.000735
0.12592;0.00077
0.12952;0.000805
0.13313;0.00084
0.13674;0.000875
0.14034;0.00091
0.14395;0.000945
0.14755;0.00098
0.15116;0.001015
0.15477;0.00105
0.15732;0.001085
0.15959;0.00112
0.16186;0.001155
0.16413;0.00119
0.1664;0.001225
0.16867;0.00126
0.17095;0.001295
0.17322;0.00133
0.17549;0.001365
0.17709;0.0014
0.17836;0.001435
0.17962;0.00147
0.18089;0.001505
0.18215;0.00154
0.18342;0.001575
0.18468;0.00161
0.18595;0.001645
0.18722;0.00168
0.18848;0.001715
0.18923;0.00175
0.18986;0.001785
0.19049;0.00182
0.19112;0.001855
0.19175;0.00189
0.19238;0.001925
0.19301;0.00196
0.19364;0.001995
0.19427;0.00203
0.1949;0.002065
0.19547;0.0021
0.19575;0.002135
0.19603;0.00217
0.19632;0.002205
0.1966;0.00224
0.19688;0.002275
0.19716;0.00231
0.19744;0.002345
0.19772;0.00238
0.198;0.002415
0.19828;0.00245
0.19856;0.002485
0.19872;0.00252
0.19883;0.002555
0.19894;0.00259
0.19906;0.002625
0.19917;0.00266
0.19928;0.002695
0.19939;0.00273
0.1995;0.002765
0.19961;0.0028
0.19972;0.002835
0.19983;0.00287
0.19994;0.002905
0.20003;0.00294
0.20007;0.002975
0.2001;0.00301
0.20014;0.003045
0.20018;0.00308
0.20021;0.003115
0.20025;0.00315
0.20029;0.003185
0.20032;0.00322
0.20036;0.003255
0.2004;0.00329
0.20043;0.003325
0.20047;0.00336
0.20051;0.003395
0.20052;0.00343
0.20053;0.003465
0.20055;0.0035
