0;0
0.0060783;3.5e-05
0.012157;7e-05
0.018235;0.000105
0.024313;0.00014
0.030384;0.000175
0.036346;0.00021
0.042307;0.000245
0.048268;0.00028
0.054229;0.000315
0.060191;0.00035
0.065901;0.000385
0.071594;0.00042
0.077287;0.000455
0.08298;0.00049
0.088673;0.000525
0.094027;0.00056
0.099175;0.000595
0.10432;0.00063
0.10947;0.000665
0.11462;0.0007
0.11968;0.000735
0.12402;0.00077
0.12836;0.000805
0.13269;0.00084
0.13703;0.000875
0.14137;0.00091
0.14534;0.000945
0.14871;0.00098
0.15209;0.001015
0.15547;0.00105
0.15885;0.001085
0.16223;0.00112
0.16517;0.001155
0.16759;0.00119
0.17001;0.001225
0.17243;0.00126
0.17486;0.001295
0.17728;0.00133
0.17944;0.001365
0.18104;0.0014
0.18264;0.001435
0.18423;0.00147
0.18583;0.001505
0.18743;0.00154
0.18902;0.001575
0.19003;0.00161
0.191;0.001645
0.19196;0.00168
0.19293;0.001715
0.1939;0.00175
0.19486;0.001785
0.19569;0.00182
0.19623;0.001855
0.19676;0.00189
0.1973;0.001925
0.19783;0.00196
0.19837;0.001995
0.1989;0.00203
0.19932;0.002065
0.19958;0.0021
0.19985;0.002135
0.20012;0.00217
0.20039;0.002205
0.20066;0.00224
0.20093;0.002275
0.20115;0.00231
0.20127;0.002345
0.20139;0.00238
0.20152;0.002415
0.20164;0.00245
0.20176;0.002485
0.20188;0.00252
0.202;0.002555
0.20205;0.00259
0.2021;0.002625
0.20215;0.00266
0.20219;0.002695
0.20224;0.00273
0.20229;0.002765
0.20234;0.0028
0.20237;0.002835
0.20239;0.00287
0.2024;0.002905
0.20241;0.00294
0.20243;0.002975
0.20244;0.00301
0.20245;0.003045
0.20247;0.00308
0.20248;0.003115
0.20248;0.00315
0.20247;0.003185
0.20247;0.00322
0.20247;0.003255
0.20247;0.00329
0.20247;0.003325
0.20247;0.00336
0.20247;0.003395
0.20246;0.00343
0.20246;0.003465
0.20245;0.0035
